緯度,経度,防犯灯_ID
34.00714889,131.8759044,kdmtscl02007
34.02729917,131.8553025,kdmtscl02008
34.01356667,131.8730094,kdmtscl02009
34.01247722,131.8730281,kdmtscl02010
34.00716722,131.8764817,kdmtscl02011
34.00776972,131.8787903,kdmtscl02012
34.00774389,131.8791231,kdmtscl02013
34.00788056,131.8793603,kdmtscl02014
34.00939944,131.8778956,kdmtscl02015
34.00941639,131.8786025,kdmtscl02016
34.00974778,131.8789903,kdmtscl02017
34.00949778,131.8792514,kdmtscl02018
34.00900139,131.87944,kdmtscl02019
34.00917583,131.8788725,kdmtscl02020
34.00896722,131.8791939,kdmtscl02021
34.00914694,131.8782831,kdmtscl02022
34.00901361,131.8779592,kdmtscl02023
34.00878556,131.8783564,kdmtscl02024
34.00894778,131.8786156,kdmtscl02025
34.00870194,131.8789739,kdmtscl02026
34.00852,131.8787331,kdmtscl02027
34.03462,131.8908614,kdmtscl02028
34.00836889,131.878335,kdmtscl02029
34.03442417,131.890165,kdmtscl02030
34.008335,131.8775292,kdmtscl02031
34.00827861,131.8772144,kdmtscl02032
34.03452167,131.8893539,kdmtscl02033
34.00815083,131.8767894,kdmtscl02034
34.03495722,131.8936225,kdmtscl02035
34.00835111,131.8767581,kdmtscl02036
34.0364575,131.8880394,kdmtscl02037
34.00862833,131.8767044,kdmtscl02038
34.03613472,131.8887817,kdmtscl02039
34.00854861,131.8769219,kdmtscl02040
34.03633306,131.890265,kdmtscl02041
34.00865583,131.8773294,kdmtscl02042
34.03661472,131.89168,kdmtscl02043
34.00823639,131.8760406,kdmtscl02044
34.03699028,131.8922711,kdmtscl02045
34.00780972,131.8762431,kdmtscl02046
34.03720556,131.8927036,kdmtscl02047
34.03708139,131.8932883,kdmtscl02048
34.00796139,131.8765403,kdmtscl02049
34.03671083,131.89319,kdmtscl02050
34.01029806,131.8745611,kdmtscl02051
34.03650056,131.8925175,kdmtscl02052
34.03631639,131.8934886,kdmtscl02053
34.00685278,131.879555,kdmtscl02054
34.00685639,131.8743772,kdmtscl02055
34.00640194,131.8743294,kdmtscl02056
34.0064925,131.8746822,kdmtscl02057
34.00809611,131.8731694,kdmtscl02058
34.00838444,131.8735361,kdmtscl02059
34.01409139,131.8572925,kdmtscl02060
34.01458861,131.85696,kdmtscl02061
34.01319806,131.857895,kdmtscl02062
34.00846028,131.8741533,kdmtscl02063
34.012985,131.858035,kdmtscl02064
34.00893333,131.8743519,kdmtscl02065
34.01279278,131.8583283,kdmtscl02066
34.01257667,131.8586908,kdmtscl02067
34.01225833,131.8595972,kdmtscl02068
34.00880333,131.8739383,kdmtscl02069
34.0121075,131.8601936,kdmtscl02070
34.0118725,131.8599522,kdmtscl02071
34.00888278,131.8736872,kdmtscl02072
34.01277194,131.8632181,kdmtscl02073
34.01359528,131.8636158,kdmtscl02074
34.00932611,131.8733294,kdmtscl02075
34.00949361,131.8735861,kdmtscl02076
34.01446,131.8630019,kdmtscl02077
34.00891361,131.8728056,kdmtscl02078
34.01341167,131.8626133,kdmtscl02079
34.01316528,131.8624406,kdmtscl02080
34.00900194,131.8730444,kdmtscl02081
34.01313694,131.8614719,kdmtscl02082
34.01296778,131.8614808,kdmtscl02083
34.00944194,131.8727031,kdmtscl02084
34.00920278,131.8723694,kdmtscl02085
34.01289528,131.8622647,kdmtscl02086
34.01245528,131.8620558,kdmtscl02087
34.01215111,131.8606608,kdmtscl02088
34.01188694,131.8612836,kdmtscl02089
34.01210194,131.8610047,kdmtscl02090
34.01191806,131.8617969,kdmtscl02091
34.01185278,131.8610033,kdmtscl02092
34.01145222,131.8607172,kdmtscl02093
34.01117111,131.8604747,kdmtscl02094
34.01067556,131.8610997,kdmtscl02095
34.01099194,131.8613047,kdmtscl02096
34.01223306,131.86037,kdmtscl02097
34.01235778,131.8605969,kdmtscl02098
34.012685,131.8609861,kdmtscl02099
34.0128275,131.8606108,kdmtscl02100
34.01292472,131.8603844,kdmtscl02101
34.01318444,131.8605697,kdmtscl02102
34.01345389,131.8607633,kdmtscl02103
34.01322861,131.8611772,kdmtscl02104
34.01365361,131.8612897,kdmtscl02105
34.01404444,131.8608561,kdmtscl02106
34.01413778,131.8611294,kdmtscl02107
34.0136275,131.8604522,kdmtscl02108
34.01380944,131.8599475,kdmtscl02109
34.01424111,131.8599647,kdmtscl02110
34.01417417,131.8592711,kdmtscl02111
34.01443083,131.8587958,kdmtscl02112
34.0146975,131.85907,kdmtscl02113
34.01449667,131.8585286,kdmtscl02114
34.01481333,131.8585886,kdmtscl02115
34.01438278,131.8582719,kdmtscl02116
34.01422417,131.8578089,kdmtscl02117
34.01481917,131.8574486,kdmtscl02118
34.01291694,131.8601819,kdmtscl02119
34.01304639,131.8600475,kdmtscl02120
34.01306639,131.8597883,kdmtscl02121
34.01322278,131.8596336,kdmtscl02122
34.013675,131.8598286,kdmtscl02123
34.01322583,131.8594419,kdmtscl02124
34.01338167,131.8592647,kdmtscl02125
34.01353056,131.8589483,kdmtscl02126
34.01326528,131.8587644,kdmtscl02127
34.01312861,131.8585908,kdmtscl02128
34.01367806,131.8586661,kdmtscl02129
34.01370639,131.8584733,kdmtscl02130
34.01388,131.8583233,kdmtscl02131
34.01393528,131.8580597,kdmtscl02132
34.01427944,131.8584008,kdmtscl02133
34.01383167,131.8577603,kdmtscl02134
34.01335694,131.8580672,kdmtscl02135
34.01308778,131.8582719,kdmtscl02136
34.01329611,131.8583447,kdmtscl02137
34.01294639,131.8584669,kdmtscl02138
34.01273444,131.8588294,kdmtscl02139
34.01263667,131.8590408,kdmtscl02140
34.01257917,131.8594683,kdmtscl02141
34.01244694,131.859975,kdmtscl02142
34.01745333,131.8655453,kdmtscl02143
34.01700917,131.8652053,kdmtscl02144
34.01644222,131.8646892,kdmtscl02145
34.01702556,131.8656856,kdmtscl02146
34.01636917,131.8659028,kdmtscl02147
34.01588889,131.8655153,kdmtscl02148
34.01556667,131.8652178,kdmtscl02149
34.01521639,131.8648903,kdmtscl02150
34.01577278,131.8659042,kdmtscl02151
34.01560167,131.8664039,kdmtscl02152
34.0153275,131.8665503,kdmtscl02153
34.01593889,131.8660467,kdmtscl02154
34.01652222,131.8664314,kdmtscl02155
34.01705333,131.866045,kdmtscl02156
34.01885889,131.8658689,kdmtscl02157
34.01870417,131.8660525,kdmtscl02158
34.0227025,131.8571636,kdmtscl02159
34.01789056,131.8677625,kdmtscl02160
34.02327611,131.8592186,kdmtscl02161
34.01916167,131.8714436,kdmtscl02162
34.02389667,131.8596531,kdmtscl02163
34.02383389,131.8604206,kdmtscl02164
34.02326778,131.8599342,kdmtscl02165
34.01897528,131.8715572,kdmtscl02166
34.01863111,131.8717594,kdmtscl02167
34.02350222,131.8609306,kdmtscl02168
34.02320472,131.8621592,kdmtscl02169
34.01763861,131.869995,kdmtscl02170
34.01824556,131.86911,kdmtscl02171
34.02350694,131.8624306,kdmtscl02172
34.01856639,131.8690833,kdmtscl02173
34.01871583,131.8691947,kdmtscl02174
34.02386833,131.8626967,kdmtscl02175
34.01931417,131.8696086,kdmtscl02176
34.02374583,131.8636067,kdmtscl02177
34.01944722,131.8702686,kdmtscl02178
34.01928778,131.8698239,kdmtscl02179
34.01898278,131.869365,kdmtscl02180
34.02211333,131.8631667,kdmtscl02181
34.01908694,131.8689097,kdmtscl02182
34.01866806,131.868725,kdmtscl02183
34.01795389,131.8684128,kdmtscl02184
34.01854194,131.8676403,kdmtscl02185
34.02192444,131.8634528,kdmtscl02186
34.01879111,131.8676867,kdmtscl02187
34.01723944,131.8705511,kdmtscl02188
34.02141806,131.8634017,kdmtscl02189
34.02116306,131.8631553,kdmtscl02190
34.0172975,131.8695039,kdmtscl02191
34.01743778,131.8691486,kdmtscl02192
34.02074639,131.8627528,kdmtscl02193
34.01696944,131.8691283,kdmtscl02194
34.01673278,131.869205,kdmtscl02195
34.01659028,131.8688036,kdmtscl02196
34.01631028,131.8688872,kdmtscl02197
34.01605056,131.8689639,kdmtscl02198
34.01610722,131.869285,kdmtscl02199
34.01637139,131.8693111,kdmtscl02200
34.01612194,131.8695475,kdmtscl02201
34.01589889,131.8696025,kdmtscl02202
34.01623917,131.869835,kdmtscl02203
34.01600944,131.87079,kdmtscl02204
34.0159025,131.8707183,kdmtscl02205
34.01588,131.8705658,kdmtscl02206
34.01582167,131.8701564,kdmtscl02207
34.01605194,131.8701947,kdmtscl02208
34.01624083,131.8702397,kdmtscl02209
34.01577194,131.8698261,kdmtscl02210
34.02267694,131.8634214,kdmtscl02211
34.02263528,131.8623192,kdmtscl02212
34.02260528,131.8615372,kdmtscl02213
34.02237444,131.8613031,kdmtscl02214
34.02202444,131.8610119,kdmtscl02215
34.02230056,131.8608894,kdmtscl02216
34.02271111,131.8601997,kdmtscl02217
34.0223925,131.8598808,kdmtscl02218
34.02309722,131.8538647,kdmtscl02219
34.02010556,131.8592911,kdmtscl02220
34.022655,131.8541661,kdmtscl02221
34.02242472,131.8545339,kdmtscl02222
34.02208639,131.8550775,kdmtscl02223
34.02046139,131.8595919,kdmtscl02224
34.01946389,131.8525567,kdmtscl02225
34.02006083,131.8583747,kdmtscl02226
34.01999111,131.8517828,kdmtscl02227
34.02041944,131.8520778,kdmtscl02228
34.02076639,131.8524042,kdmtscl02229
34.02033361,131.8580347,kdmtscl02230
34.02002333,131.8530739,kdmtscl02231
34.02091389,131.8585497,kdmtscl02232
34.02160806,131.8532139,kdmtscl02233
34.02302333,131.8528206,kdmtscl02234
34.02287389,131.8528439,kdmtscl02235
34.02246306,131.8524514,kdmtscl02236
34.02214083,131.8521739,kdmtscl02237
34.021555,131.8516406,kdmtscl02238
34.02033417,131.8566703,kdmtscl02239
34.021115,131.8512192,kdmtscl02240
34.02033833,131.8511756,kdmtscl02241
34.01950333,131.8594172,kdmtscl02242
34.02315972,131.8474556,kdmtscl02243
34.02365861,131.8478819,kdmtscl02244
34.02040917,131.8497206,kdmtscl02245
34.02060639,131.8490253,kdmtscl02246
34.01997306,131.8479511,kdmtscl02247
34.02011333,131.8484194,kdmtscl02248
34.01946222,131.8486181,kdmtscl02249
34.02012667,131.8497553,kdmtscl02250
34.02010889,131.8501842,kdmtscl02251
34.01777972,131.8580347,kdmtscl02252
34.01720639,131.8556878,kdmtscl02253
34.01803667,131.8555961,kdmtscl02254
34.01828583,131.8560225,kdmtscl02255
34.01762722,131.8581272,kdmtscl02256
34.01729139,131.8586811,kdmtscl02257
34.01694917,131.8590972,kdmtscl02258
34.01679944,131.8593075,kdmtscl02259
34.04102528,131.8701261,kdmtscl02260
34.01659417,131.8596186,kdmtscl02261
34.0415425,131.8701986,kdmtscl02262
34.04081139,131.8714319,kdmtscl02263
34.01711361,131.8563361,kdmtscl02264
34.04070056,131.8700844,kdmtscl02265
34.04132583,131.8646286,kdmtscl02266
34.04193194,131.8653267,kdmtscl02267
34.01675444,131.8561786,kdmtscl02268
34.03942472,131.8641589,kdmtscl02269
34.01729778,131.8573289,kdmtscl02270
34.04005194,131.8646642,kdmtscl02271
34.03898917,131.8644989,kdmtscl02272
34.03835472,131.8688931,kdmtscl02273
34.0169875,131.8567375,kdmtscl02274
34.03916806,131.8699036,kdmtscl02275
34.01670556,131.85676,kdmtscl02276
34.04072528,131.8688719,kdmtscl02277
34.01657694,131.8570614,kdmtscl02278
34.03949889,131.8670636,kdmtscl02279
34.03776861,131.8674647,kdmtscl02280
34.03838361,131.86767,kdmtscl02281
34.01610694,131.8579936,kdmtscl02282
34.01618611,131.8583186,kdmtscl02283
34.01689806,131.8576683,kdmtscl02284
34.03843139,131.8680797,kdmtscl02285
34.02946,131.8574022,kdmtscl02286
34.01839472,131.8603997,kdmtscl02287
34.01836889,131.860145,kdmtscl02288
34.03274778,131.8580894,kdmtscl02289
34.0183425,131.8599583,kdmtscl02290
34.03178778,131.8575294,kdmtscl02291
34.03068194,131.8568533,kdmtscl02292
34.0313575,131.8574844,kdmtscl02293
34.03066472,131.8595183,kdmtscl02294
34.01816278,131.8596472,kdmtscl02295
34.03224667,131.8628217,kdmtscl02296
34.01551278,131.85631,kdmtscl02297
34.03256444,131.8630994,kdmtscl02298
34.03286861,131.8633853,kdmtscl02299
34.01539139,131.8571714,kdmtscl02300
34.03269917,131.8622617,kdmtscl02301
34.01744444,131.8606022,kdmtscl02302
34.03297,131.8616531,kdmtscl02303
34.01719139,131.8610008,kdmtscl02304
34.02867222,131.8585833,kdmtscl02305
34.01744417,131.8600911,kdmtscl02306
34.01638222,131.8628481,kdmtscl02307
34.0165,131.8622358,kdmtscl02308
34.01688028,131.8616131,kdmtscl02309
34.01698167,131.8612833,kdmtscl02310
34.01972778,131.9049586,kdmtscl02311
34.01790639,131.8609847,kdmtscl02312
34.01758417,131.8612019,kdmtscl02313
34.01745583,131.8614606,kdmtscl02314
34.01726917,131.8617469,kdmtscl02315
34.01687444,131.8623447,kdmtscl02316
34.01755694,131.8618031,kdmtscl02317
34.01795389,131.8616731,kdmtscl02318
34.01822083,131.8618708,kdmtscl02319
34.01784972,131.8622483,kdmtscl02320
34.01749806,131.8628333,kdmtscl02321
34.01728806,131.8631647,kdmtscl02322
34.01706667,131.8629633,kdmtscl02323
34.0175475,131.8621667,kdmtscl02324
34.01679278,131.8832108,kdmtscl02325
34.01623806,131.8824769,kdmtscl02326
34.01603556,131.8822039,kdmtscl02327
34.01674361,131.8825633,kdmtscl02328
34.01732722,131.8827883,kdmtscl02329
34.01597306,131.8809839,kdmtscl02330
34.01724333,131.8626933,kdmtscl02331
34.01569444,131.8800225,kdmtscl02332
34.017005,131.8813797,kdmtscl02333
34.01721556,131.8820697,kdmtscl02334
34.01841639,131.8613619,kdmtscl02335
34.01743972,131.8814936,kdmtscl02336
34.01741694,131.8811489,kdmtscl02337
34.01867028,131.8599325,kdmtscl02338
34.01735389,131.8808328,kdmtscl02339
34.01704389,131.8806839,kdmtscl02340
34.01588083,131.8594161,kdmtscl02341
34.01662972,131.8805075,kdmtscl02342
34.0156025,131.8599483,kdmtscl02343
34.01685194,131.8801389,kdmtscl02344
34.01779361,131.8810139,kdmtscl02345
34.01778306,131.881125,kdmtscl02346
34.01767639,131.8815022,kdmtscl02347
34.01805417,131.8811322,kdmtscl02348
34.01818139,131.8806803,kdmtscl02349
34.01842861,131.880785,kdmtscl02350
34.01862361,131.880865,kdmtscl02351
34.01848222,131.8812197,kdmtscl02352
34.01885167,131.8805136,kdmtscl02353
34.01856861,131.8803961,kdmtscl02354
34.01825972,131.8802522,kdmtscl02355
34.01828889,131.8804047,kdmtscl02356
34.01837111,131.8801075,kdmtscl02357
34.01798167,131.8801375,kdmtscl02358
34.01787972,131.88056,kdmtscl02359
34.0170125,131.8801978,kdmtscl02360
34.01750389,131.8803322,kdmtscl02361
34.01760194,131.8799636,kdmtscl02362
34.01659917,131.8858744,kdmtscl02363
34.01755472,131.8835658,kdmtscl02364
34.01840139,131.8827397,kdmtscl02365
34.01888806,131.8829483,kdmtscl02366
34.01935,131.8817325,kdmtscl02367
34.01944278,131.8808075,kdmtscl02368
34.01923056,131.8811322,kdmtscl02369
34.03397306,131.8715897,kdmtscl02370
34.01173806,131.8718036,kdmtscl02371
34.03418972,131.8704556,kdmtscl02372
34.01097861,131.8711675,kdmtscl02373
34.03362056,131.8699919,kdmtscl02374
34.01138167,131.8704222,kdmtscl02375
34.03329778,131.8697319,kdmtscl02376
34.01121194,131.8701022,kdmtscl02377
34.01146028,131.8700825,kdmtscl02378
34.01101944,131.869705,kdmtscl02379
34.03545194,131.8687964,kdmtscl02380
34.01140583,131.8696189,kdmtscl02381
34.03494444,131.8708869,kdmtscl02382
34.03491972,131.8716919,kdmtscl02383
34.03684722,131.8719467,kdmtscl02384
34.036725,131.8732644,kdmtscl02385
34.01378083,131.8640231,kdmtscl02386
34.036635,131.8742292,kdmtscl02387
34.03534278,131.8708322,kdmtscl02388
34.03654306,131.8747467,kdmtscl02389
34.03569528,131.8712161,kdmtscl02390
34.01346778,131.8641953,kdmtscl02391
34.01326278,131.8637558,kdmtscl02392
34.03608639,131.8712372,kdmtscl02393
34.03715222,131.8749017,kdmtscl02394
34.03711222,131.8715358,kdmtscl02395
34.01308444,131.8641031,kdmtscl02396
34.03732806,131.8715858,kdmtscl02397
34.0132775,131.8645019,kdmtscl02398
34.036925,131.8712747,kdmtscl02399
34.01296472,131.8648717,kdmtscl02400
34.03748056,131.8752164,kdmtscl02401
34.01282944,131.8645667,kdmtscl02402
34.03696639,131.8709144,kdmtscl02403
34.01114056,131.8664992,kdmtscl02404
34.03740889,131.8755528,kdmtscl02405
34.03699806,131.8705094,kdmtscl02406
34.03734417,131.8761703,kdmtscl02407
34.03705167,131.8700583,kdmtscl02408
34.03686528,131.8778603,kdmtscl02409
34.00799028,131.8642742,kdmtscl02410
34.03750917,131.8701047,kdmtscl02411
34.02925889,131.8693864,kdmtscl02412
34.03712333,131.8695569,kdmtscl02413
34.00771917,131.8644583,kdmtscl02414
34.03717694,131.8690647,kdmtscl02415
34.00786278,131.8644294,kdmtscl02416
34.01090056,131.8649428,kdmtscl02417
34.02887389,131.8694514,kdmtscl02418
34.00640944,131.8680853,kdmtscl02419
34.0286475,131.8697097,kdmtscl02420
34.03728722,131.8780222,kdmtscl02421
34.00675722,131.8676639,kdmtscl02422
34.03724333,131.8687433,kdmtscl02423
34.02913167,131.8695239,kdmtscl02424
34.01077611,131.8653881,kdmtscl02425
34.00722583,131.8671128,kdmtscl02426
34.03687167,131.8785353,kdmtscl02427
34.02930917,131.8701547,kdmtscl02428
34.00773389,131.8663242,kdmtscl02429
34.02926806,131.8698222,kdmtscl02430
34.03603444,131.8791978,kdmtscl02431
34.01167111,131.8643617,kdmtscl02432
34.00790083,131.8661903,kdmtscl02433
34.02943556,131.8682547,kdmtscl02434
34.03682306,131.8686136,kdmtscl02435
34.02883917,131.868,kdmtscl02436
34.00763861,131.8670967,kdmtscl02437
34.00794528,131.86821,kdmtscl02438
34.01145583,131.8640658,kdmtscl02439
34.03662667,131.8684236,kdmtscl02440
34.00806306,131.867645,kdmtscl02441
34.03663278,131.8778622,kdmtscl02442
34.00839333,131.8654167,kdmtscl02443
34.03578444,131.8702183,kdmtscl02444
34.01283722,131.8638483,kdmtscl02445
34.03052361,131.8691989,kdmtscl02446
34.00851833,131.8651078,kdmtscl02447
34.03613778,131.8774714,kdmtscl02448
34.00864361,131.8646442,kdmtscl02449
34.009035,131.8653428,kdmtscl02450
34.02905472,131.8659178,kdmtscl02451
34.01044333,131.8657019,kdmtscl02452
34.03581639,131.8708686,kdmtscl02453
34.03620611,131.8765653,kdmtscl02454
34.00981694,131.8656592,kdmtscl02455
34.02951556,131.8662603,kdmtscl02456
34.02983528,131.8665467,kdmtscl02457
34.03556472,131.8683661,kdmtscl02458
34.03680667,131.8761128,kdmtscl02459
34.01174889,131.8649267,kdmtscl02460
34.03508083,131.8682136,kdmtscl02461
34.03046306,131.8670983,kdmtscl02462
34.03023306,131.8669061,kdmtscl02463
34.0109975,131.867595,kdmtscl02464
34.03464611,131.8679572,kdmtscl02465
34.03084972,131.8673875,kdmtscl02466
34.01141528,131.8678364,kdmtscl02467
34.01002194,131.8714822,kdmtscl02468
34.03633333,131.8758256,kdmtscl02469
34.03114222,131.8676775,kdmtscl02470
34.01210222,131.8677414,kdmtscl02471
34.00792417,131.8715197,kdmtscl02472
34.03431528,131.8677158,kdmtscl02473
34.03645111,131.8752739,kdmtscl02474
34.01221194,131.8679336,kdmtscl02475
34.00632472,131.8703361,kdmtscl02476
34.03104389,131.86855,kdmtscl02477
34.01229167,131.8680764,kdmtscl02478
34.01236806,131.8682339,kdmtscl02479
34.03716278,131.8757164,kdmtscl02480
34.01286389,131.8684375,kdmtscl02481
34.03130472,131.8680972,kdmtscl02482
34.02871056,131.8664825,kdmtscl02483
34.03345611,131.8672736,kdmtscl02484
34.03110861,131.86657,kdmtscl02485
34.03624444,131.8747267,kdmtscl02486
34.03169972,131.8676189,kdmtscl02487
34.03644944,131.8724042,kdmtscl02488
34.03149528,131.8680214,kdmtscl02489
34.00944111,131.8703472,kdmtscl02490
34.03181556,131.8683239,kdmtscl02491
34.00974889,131.8700625,kdmtscl02492
34.03616167,131.8723692,kdmtscl02493
34.03217944,131.8686739,kdmtscl02494
34.01280194,131.8662917,kdmtscl02495
34.03360833,131.8654239,kdmtscl02496
34.00964111,131.8643181,kdmtscl02497
34.03247028,131.8689658,kdmtscl02498
34.03617444,131.8735769,kdmtscl02499
34.03327194,131.8651211,kdmtscl02500
34.01306139,131.8666289,kdmtscl02501
34.03266028,131.8641075,kdmtscl02502
34.03396694,131.8652803,kdmtscl02503
34.03233972,131.8651128,kdmtscl02504
34.01329972,131.8661717,kdmtscl02505
34.0339075,131.8657317,kdmtscl02506
34.03412944,131.8798589,kdmtscl02507
34.01379361,131.8657367,kdmtscl02508
34.01452528,131.8655453,kdmtscl02509
34.03354167,131.87985,kdmtscl02510
34.0149025,131.8652567,kdmtscl02511
34.03427694,131.8660742,kdmtscl02512
34.01489944,131.8646339,kdmtscl02513
34.01452361,131.8642678,kdmtscl02514
34.01489333,131.8639731,kdmtscl02515
34.03337778,131.8796478,kdmtscl02516
34.03396167,131.8666314,kdmtscl02517
34.01474528,131.8638078,kdmtscl02518
34.03395528,131.8780689,kdmtscl02519
34.03373667,131.8669511,kdmtscl02520
34.01418167,131.8668461,kdmtscl02521
34.03372528,131.8783636,kdmtscl02522
34.01356667,131.8666978,kdmtscl02523
34.0345675,131.8664625,kdmtscl02524
34.0323875,131.8705281,kdmtscl02525
34.0332275,131.8785264,kdmtscl02526
34.03557833,131.865755,kdmtscl02527
34.03317139,131.8729942,kdmtscl02528
34.03182139,131.8713594,kdmtscl02529
34.03525306,131.86548,kdmtscl02530
34.03433333,131.8647114,kdmtscl02531
34.03274417,131.8637303,kdmtscl02532
34.03332,131.8732392,kdmtscl02533
34.01390806,131.8674114,kdmtscl02534
34.03379417,131.8642525,kdmtscl02535
34.03562306,131.8723631,kdmtscl02536
34.03323861,131.8636911,kdmtscl02537
34.03616472,131.8663672,kdmtscl02538
34.03527583,131.8722217,kdmtscl02539
34.03412917,131.8731228,kdmtscl02540
34.03654556,131.8667311,kdmtscl02541
34.03445472,131.8722392,kdmtscl02542
34.01315083,131.8693875,kdmtscl02543
34.03400333,131.8721844,kdmtscl02544
34.01286639,131.8687628,kdmtscl02545
34.03726389,131.8678486,kdmtscl02546
34.00505833,131.8705311,kdmtscl02547
34.01253861,131.8690739,kdmtscl02548
34.03474528,131.8722242,kdmtscl02549
34.03725778,131.8680989,kdmtscl02550
34.01240417,131.8689464,kdmtscl02551
34.00496056,131.8706458,kdmtscl02552
34.01305194,131.8699047,kdmtscl02553
34.03646889,131.86815,kdmtscl02554
34.00471778,131.8707389,kdmtscl02555
34.01293056,131.8695722,kdmtscl02556
34.00435861,131.8709522,kdmtscl02557
34.03601,131.8638439,kdmtscl02558
34.01279889,131.8694883,kdmtscl02559
34.00421556,131.8706786,kdmtscl02560
34.00421556,131.8704086,kdmtscl02561
34.01353861,131.8710522,kdmtscl02562
34.01337722,131.8704989,kdmtscl02563
34.02307306,131.9295456,kdmtscl02564
34.02321056,131.9266636,kdmtscl02565
34.00404028,131.8708483,kdmtscl02566
34.00403639,131.871125,kdmtscl02567
34.00536972,131.8708783,kdmtscl02568
34.02025167,131.8746292,kdmtscl02569
34.0204025,131.8744933,kdmtscl02570
34.02420028,131.89227,kdmtscl02571
34.02053472,131.8741394,kdmtscl02572
34.02063722,131.8737992,kdmtscl02573
34.02040472,131.8736692,kdmtscl02574
34.02019278,131.8740556,kdmtscl02575
34.01993917,131.8745206,kdmtscl02576
34.02703,131.9175386,kdmtscl02577
34.019755,131.8743606,kdmtscl02578
34.01953778,131.8756119,kdmtscl02579
34.02429028,131.8926075,kdmtscl02580
34.02447222,131.8932172,kdmtscl02581
34.0197775,131.8755681,kdmtscl02582
34.02818611,131.9158592,kdmtscl02583
34.02480778,131.8944383,kdmtscl02584
34.01990389,131.8759933,kdmtscl02585
34.02034417,131.8762431,kdmtscl02586
34.02517333,131.8956444,kdmtscl02587
34.02831861,131.9164064,kdmtscl02588
34.02119389,131.8763425,kdmtscl02589
34.02405167,131.8942547,kdmtscl02590
34.02794389,131.9163142,kdmtscl02591
34.01974444,131.8749808,kdmtscl02592
34.02795167,131.8958008,kdmtscl02593
34.02820444,131.91681,kdmtscl02594
34.01971194,131.8747681,kdmtscl02595
34.02763639,131.9166253,kdmtscl02596
34.02809278,131.9069522,kdmtscl02597
34.02049833,131.8775914,kdmtscl02598
34.02850583,131.9069419,kdmtscl02599
34.02819972,131.9170267,kdmtscl02600
34.02079083,131.8779381,kdmtscl02601
34.02771139,131.9169028,kdmtscl02602
34.02086389,131.878225,kdmtscl02603
34.027645,131.9172789,kdmtscl02604
34.02117472,131.8787242,kdmtscl02605
34.02791722,131.91735,kdmtscl02606
34.02820056,131.91743,kdmtscl02607
34.02082111,131.8798672,kdmtscl02608
34.02795889,131.9185414,kdmtscl02609
34.02111806,131.8799375,kdmtscl02610
34.01981778,131.8787542,kdmtscl02611
34.01975944,131.8727997,kdmtscl02612
34.02008417,131.8726561,kdmtscl02613
34.01970667,131.8723558,kdmtscl02614
34.02046528,131.8722794,kdmtscl02615
34.02082972,131.8718622,kdmtscl02616
34.03266222,131.8796664,kdmtscl02617
34.03288194,131.8785736,kdmtscl02618
34.03232222,131.8782261,kdmtscl02619
34.03202278,131.8723153,kdmtscl02620
34.03254,131.8728492,kdmtscl02621
34.03129889,131.8719283,kdmtscl02622
33.99764583,131.8790464,kdmtscl02623
33.99729667,131.8786506,kdmtscl02624
33.99800028,131.8796742,kdmtscl02625
33.99073,131.86745,kdmtscl02626
33.99035556,131.8671828,kdmtscl02627
34.00587722,131.8748311,kdmtscl02628
33.99015639,131.8669539,kdmtscl02629
33.99954667,131.8795578,kdmtscl02630
34.00022972,131.8786667,kdmtscl02631
34.00509917,131.8757733,kdmtscl02632
34.00054639,131.8781617,kdmtscl02633
34.00076694,131.8772367,kdmtscl02634
34.00529417,131.8760406,kdmtscl02635
33.99883556,131.8780319,kdmtscl02636
33.99909278,131.8773192,kdmtscl02637
34.00539,131.8766531,kdmtscl02638
33.99838028,131.8767567,kdmtscl02639
34.02641444,131.8642994,kdmtscl02640
34.00558667,131.8777406,kdmtscl02641
33.99811833,131.8769494,kdmtscl02642
34.02684194,131.8645714,kdmtscl02643
34.02719417,131.86476,kdmtscl02644
34.00243778,131.8777981,kdmtscl02645
34.02754667,131.8650225,kdmtscl02646
34.02787389,131.8652175,kdmtscl02647
34.02607361,131.864725,kdmtscl02648
34.02478611,131.8655675,kdmtscl02649
34.00188694,131.8756981,kdmtscl02650
34.02453694,131.8663853,kdmtscl02651
34.00232944,131.8757956,kdmtscl02652
34.02477167,131.8691647,kdmtscl02653
34.02470083,131.8682486,kdmtscl02654
34.00161444,131.8742761,kdmtscl02655
34.02485694,131.8677,kdmtscl02656
34.00155194,131.8745458,kdmtscl02657
34.00179111,131.8749747,kdmtscl02658
34.02496417,131.8673367,kdmtscl02659
34.00090861,131.8742869,kdmtscl02660
34.0054675,131.8740831,kdmtscl02661
34.02526528,131.8672642,kdmtscl02662
34.00114472,131.8740886,kdmtscl02663
34.00518278,131.8735319,kdmtscl02664
34.00132944,131.8742594,kdmtscl02665
34.02578556,131.8674011,kdmtscl02666
34.004875,131.8737597,kdmtscl02667
34.02491583,131.8668461,kdmtscl02668
34.00135194,131.8752758,kdmtscl02669
34.00121778,131.8752922,kdmtscl02670
34.00437917,131.8741283,kdmtscl02671
34.02520722,131.8676064,kdmtscl02672
34.00145528,131.8755197,kdmtscl02673
34.02500472,131.8680147,kdmtscl02674
34.00489556,131.8743983,kdmtscl02675
